Air_Temperature, Air_Humidity, Soil_Humidity, Light_Level, Time, Date
21.60, 50.00, 63.23, 70.13, 14:00, 14:00 23.2.2020
21.30, 50.00, 63.23, 65.08, 14:10, 14:10 23.2.2020
21.20, 51.00, 63.23, 65.95, 14:20, 14:20 23.2.2020
21.10, 52.00, 63.23, 74.03, 14:30, 14:30 23.2.2020
21.30, 52.00, 63.23, 72.18, 14:40, 14:40 23.2.2020
21.30, 51.00, 63.23, 66.74, 14:50, 14:50 23.2.2020
21.30, 52.00, 63.23, 62.55, 15:00, 15:00 23.2.2020
21.00, 51.00, 63.23, 60.92, 15:10, 15:10 23.2.2020
20.90, 51.00, 63.23, 56.23, 15:20, 15:20 23.2.2020
20.80, 53.00, 63.23, 51.95, 15:30, 15:30 23.2.2020
20.60, 53.00, 63.23, 35.31, 15:40, 15:40 23.2.2020
20.50, 55.00, 63.23, 32.39, 15:50, 15:50 23.2.2020
20.30, 56.00, 63.23, 37.84, 16:00, 16:00 23.2.2020
20.30, 55.00, 63.23, 37.45, 16:10, 16:10 23.2.2020
20.20, 54.00, 63.23, 30.64, 16:20, 16:20 23.2.2020
20.10, 56.00, 63.23, 27.14, 16:30, 16:30 23.2.2020
20.10, 55.00, 63.23, 16.05, 16:40, 16:40 23.2.2020
20.00, 55.00, 63.23, 5.68, 16:50, 16:50 23.2.2020
20.00, 57.00, 63.23, 1.46, 17:00, 17:00 23.2.2020
19.90, 56.00, 63.23, 0.29, 17:10, 17:10 23.2.2020
19.80, 55.00, 63.23, 0.00, 17:20, 17:20 23.2.2020
19.70, 55.00, 63.23, 0.00, 17:30, 17:30 23.2.2020
19.70, 55.00, 63.23, 0.00, 17:40, 17:40 23.2.2020
19.70, 54.00, 63.23, 0.00, 17:50, 17:50 23.2.2020
19.70, 52.00, 63.23, 0.00, 18:00, 18:00 23.2.2020
20.20, 51.00, 63.23, 0.00, 18:10, 18:10 23.2.2020
20.50, 50.00, 63.23, 0.58, 18:20, 18:20 23.2.2020
20.60, 51.00, 63.23, 0.58, 18:30, 18:30 23.2.2020
20.60, 52.00, 63.23, 0.58, 18:40, 18:40 23.2.2020
20.60, 52.00, 63.23, 0.57, 18:50, 18:50 23.2.2020
20.60, 53.00, 63.23, 0.51, 19:00, 19:00 23.2.2020
20.60, 53.00, 63.23, 0.00, 19:10, 19:10 23.2.2020
20.60, 53.00, 63.23, 0.00, 19:20, 19:20 23.2.2020
20.50, 54.00, 63.23, 0.00, 19:30, 19:30 23.2.2020
20.40, 54.00, 63.23, 0.00, 19:40, 19:40 23.2.2020
20.30, 54.00, 63.23, 0.00, 19:50, 19:50 23.2.2020
20.30, 54.00, 63.23, 0.00, 20:00, 20:00 23.2.2020
20.20, 54.00, 63.23, 0.58, 20:10, 20:10 23.2.2020
20.20, 56.00, 63.23, 0.00, 20:20, 20:20 23.2.2020
20.20, 54.00, 63.23, 0.00, 20:30, 20:30 23.2.2020
20.00, 54.00, 63.23, 0.00, 20:40, 20:40 23.2.2020
20.10, 56.00, 63.23, 0.00, 20:50, 20:50 23.2.2020
20.10, 57.00, 63.23, 0.00, 21:00, 21:00 23.2.2020
20.00, 61.00, 63.23, 0.00, 21:10, 21:10 23.2.2020
20.00, 60.00, 63.23, 0.68, 21:20, 21:20 23.2.2020
20.00, 65.00, 63.23, 0.59, 21:30, 21:30 23.2.2020
20.10, 66.00, 63.23, 0.58, 21:40, 21:40 23.2.2020
20.10, 65.00, 63.23, 0.58, 21:50, 21:50 23.2.2020
20.10, 66.00, 63.23, 0.58, 22:00, 22:00 23.2.2020
20.10, 64.00, 63.23, 0.58, 22:10, 22:10 23.2.2020
20.00, 65.00, 63.23, 0.58, 22:20, 22:20 23.2.2020
20.00, 64.00, 63.23, 0.58, 22:30, 22:30 23.2.2020
20.00, 64.00, 63.23, 0.58, 22:40, 22:40 23.2.2020
20.00, 64.00, 63.23, 0.58, 22:50, 22:50 23.2.2020
20.00, 64.00, 63.23, 0.00, 23:00, 23:00 23.2.2020
19.90, 63.00, 63.23, 0.00, 23:10, 23:10 23.2.2020
19.70, 64.00, 63.23, 0.00, 23:20, 23:20 23.2.2020
19.60, 63.00, 63.23, 0.00, 23:30, 23:30 23.2.2020
19.60, 63.00, 63.23, 0.00, 23:40, 23:40 23.2.2020
19.60, 62.00, 63.23, 0.00, 23:50, 23:50 23.2.2020
19.50, 62.00, 63.23, 0.00, 00:00, 00:00 24.2.2020
19.40, 62.00, 63.23, 0.00, 00:10, 00:10 24.2.2020
19.60, 63.00, 63.23, 0.00, 00:20, 00:20 24.2.2020
19.50, 62.00, 63.23, 0.00, 00:30, 00:30 24.2.2020
19.40, 63.00, 63.23, 0.00, 00:40, 00:40 24.2.2020
19.30, 62.00, 63.23, 0.00, 00:50, 00:50 24.2.2020
19.30, 63.00, 63.23, 0.00, 01:00, 01:00 24.2.2020
19.30, 63.00, 63.23, 0.00, 01:10, 01:10 24.2.2020
19.30, 62.00, 63.23, 0.00, 01:20, 01:20 24.2.2020
19.20, 63.00, 63.23, 0.00, 01:30, 01:30 24.2.2020
19.20, 62.00, 63.23, 0.00, 01:40, 01:40 24.2.2020
19.20, 63.00, 63.23, 0.00, 01:50, 01:50 24.2.2020
19.20, 63.00, 63.23, 0.00, 02:00, 02:00 24.2.2020
19.10, 64.00, 63.23, 0.00, 02:10, 02:10 24.2.2020
19.10, 64.00, 63.23, 0.00, 02:20, 02:20 24.2.2020
19.10, 65.00, 63.23, 0.00, 02:30, 02:30 24.2.2020
19.00, 64.00, 63.23, 0.00, 02:40, 02:40 24.2.2020
19.00, 64.00, 63.23, 0.00, 02:50, 02:50 24.2.2020
19.10, 65.00, 63.23, 0.00, 03:00, 03:00 24.2.2020
19.00, 65.00, 63.23, 0.00, 03:10, 03:10 24.2.2020
19.00, 65.00, 63.23, 0.00, 03:20, 03:20 24.2.2020
19.00, 64.00, 63.23, 0.00, 03:30, 03:30 24.2.2020
19.00, 65.00, 63.23, 0.00, 03:40, 03:40 24.2.2020
18.90, 65.00, 63.23, 0.00, 03:50, 03:50 24.2.2020
19.00, 65.00, 63.23, 0.00, 04:00, 04:00 24.2.2020
18.90, 66.00, 63.23, 0.00, 04:09, 04:09 24.2.2020
18.90, 65.00, 63.23, 0.00, 04:19, 04:19 24.2.2020
18.90, 66.00, 63.23, 0.00, 04:29, 04:29 24.2.2020
18.90, 65.00, 63.23, 0.00, 04:39, 04:39 24.2.2020
18.90, 65.00, 63.23, 0.00, 04:49, 04:49 24.2.2020
18.90, 65.00, 63.23, 0.00, 04:59, 04:59 24.2.2020
18.90, 65.00, 63.23, 0.00, 05:09, 05:09 24.2.2020
18.80, 65.00, 63.23, 0.00, 05:19, 05:19 24.2.2020
18.80, 65.00, 63.23, 0.00, 05:29, 05:29 24.2.2020
18.80, 65.00, 63.23, 0.00, 05:39, 05:39 24.2.2020
18.80, 64.00, 63.23, 0.00, 05:49, 05:49 24.2.2020
18.80, 64.00, 63.23, 0.00, 05:59, 05:59 24.2.2020
18.80, 65.00, 63.23, 0.10, 06:09, 06:09 24.2.2020
18.80, 65.00, 63.23, 2.43, 06:19, 06:19 24.2.2020
18.70, 64.00, 63.23, 7.20, 06:29, 06:29 24.2.2020
18.70, 66.00, 63.23, 7.88, 06:39, 06:39 24.2.2020
18.70, 65.00, 63.23, 11.48, 06:49, 06:49 24.2.2020
18.70, 65.00, 63.23, 13.42, 06:59, 06:59 24.2.2020
18.70, 64.00, 63.23, 19.46, 07:09, 07:09 24.2.2020
18.70, 64.00, 63.23, 27.04, 07:19, 07:19 24.2.2020
18.70, 64.00, 63.23, 46.89, 07:29, 07:29 24.2.2020
18.80, 64.00, 63.23, 47.67, 07:39, 07:39 24.2.2020
18.90, 65.00, 63.23, 40.76, 07:49, 07:49 24.2.2020
19.10, 63.00, 63.23, 35.02, 07:59, 07:59 24.2.2020
19.00, 63.00, 63.23, 54.09, 08:09, 08:09 24.2.2020
19.00, 64.00, 63.23, 55.84, 08:19, 08:19 24.2.2020
19.10, 64.00, 63.23, 53.40, 08:29, 08:29 24.2.2020
19.20, 64.00, 63.23, 63.33, 08:39, 08:39 24.2.2020
19.20, 63.00, 63.23, 68.87, 08:49, 08:49 24.2.2020
19.20, 62.00, 63.23, 70.91, 08:59, 08:59 24.2.2020
19.40, 61.00, 63.23, 60.32, 09:09, 09:09 24.2.2020
19.40, 61.00, 63.23, 63.23, 09:19, 09:19 24.2.2020
19.30, 60.00, 68.00, 92.02, 09:29, 09:29 24.2.2020
20.30, 56.00, 68.09, 81.52, 09:39, 09:39 24.2.2020
20.60, 53.00, 68.09, 93.48, 09:49, 09:49 24.2.2020
22.60, 49.00, 68.09, 77.82, 09:59, 09:59 24.2.2020
20.80, 52.00, 68.09, 92.26, 10:09, 10:09 24.2.2020
20.90, 52.00, 68.09, 93.65, 10:19, 10:19 24.2.2020
21.70, 50.00, 68.09, 85.70, 10:29, 10:29 24.2.2020
22.50, 48.00, 68.09, 88.13, 10:39, 10:39 24.2.2020
22.30, 49.00, 68.09, 93.87, 10:49, 10:49 24.2.2020
22.50, 48.00, 68.09, 93.97, 10:59, 10:59 24.2.2020
24.00, 44.00, 68.09, 79.38, 11:09, 11:09 24.2.2020
22.20, 48.00, 68.09, 93.98, 11:19, 11:19 24.2.2020
22.70, 47.00, 68.09, 76.75, 11:29, 11:29 24.2.2020
22.50, 47.00, 68.09, 94.16, 11:39, 11:39 24.2.2020
22.70, 47.00, 68.09, 76.17, 11:49, 11:49 24.2.2020
22.40, 46.00, 68.09, 84.05, 11:59, 11:59 24.2.2020
22.70, 45.00, 68.09, 74.81, 12:09, 12:09 24.2.2020
21.60, 48.00, 68.09, 93.98, 12:19, 12:19 24.2.2020
24.20, 41.00, 68.09, 80.84, 12:29, 12:29 24.2.2020
22.30, 46.00, 68.09, 71.69, 12:39, 12:39 24.2.2020
21.70, 47.00, 68.09, 94.07, 12:49, 12:49 24.2.2020
22.10, 46.00, 68.09, 84.14, 12:59, 12:59 24.2.2020
23.00, 44.00, 68.09, 78.18, 13:09, 13:09 24.2.2020
21.90, 45.00, 68.09, 93.68, 13:19, 13:19 24.2.2020
22.70, 44.00, 68.09, 93.76, 13:29, 13:29 24.2.2020
22.20, 46.00, 68.09, 93.47, 13:39, 13:39 24.2.2020
22.30, 45.00, 68.09, 74.22, 13:49, 13:49 24.2.2020
21.90, 45.00, 68.09, 73.55, 13:59, 13:59 24.2.2020
21.60, 46.00, 68.09, 72.48, 14:09, 14:09 24.2.2020
21.70, 45.00, 68.09, 71.21, 14:19, 14:19 24.2.2020
21.80, 45.00, 68.09, 73.83, 14:29, 14:29 24.2.2020
21.50, 46.00, 68.09, 75.68, 14:39, 14:39 24.2.2020
21.70, 45.00, 68.09, 69.46, 14:49, 14:49 24.2.2020
21.40, 46.00, 68.09, 67.22, 14:59, 14:59 24.2.2020
21.20, 46.00, 68.09, 63.62, 15:09, 15:09 24.2.2020
21.10, 46.00, 68.09, 62.45, 15:19, 15:19 24.2.2020
21.00, 48.00, 68.09, 62.16, 15:29, 15:29 24.2.2020
20.60, 50.00, 68.09, 59.05, 15:39, 15:39 24.2.2020
20.40, 50.00, 68.09, 57.59, 15:49, 15:49 24.2.2020
20.20, 51.00, 68.09, 55.42, 15:59, 15:59 24.2.2020
20.10, 52.00, 67.41, 48.35, 16:09, 16:09 24.2.2020
20.00, 51.00, 63.23, 42.70, 16:19, 16:19 24.2.2020
19.80, 51.00, 63.23, 35.51, 16:29, 16:29 24.2.2020
20.00, 49.00, 63.23, 25.29, 16:39, 16:39 24.2.2020
20.20, 48.00, 63.23, 17.67, 16:49, 16:49 24.2.2020
20.20, 48.00, 63.23, 9.05, 16:59, 16:59 24.2.2020
20.20, 47.00, 63.23, 2.53, 17:09, 17:09 24.2.2020
20.30, 47.00, 63.23, 0.19, 17:19, 17:19 24.2.2020
20.30, 47.00, 63.23, 0.00, 17:29, 17:29 24.2.2020
20.20, 48.00, 63.23, 0.00, 17:39, 17:39 24.2.2020
20.40, 47.00, 63.23, 0.00, 17:49, 17:49 24.2.2020
20.50, 48.00, 63.23, 0.00, 17:59, 17:59 24.2.2020
20.40, 47.00, 63.23, 0.00, 18:09, 18:09 24.2.2020
20.40, 47.00, 63.23, 0.00, 18:19, 18:19 24.2.2020
20.50, 46.00, 63.23, 0.00, 18:29, 18:29 24.2.2020
20.60, 46.00, 63.23, 0.00, 18:39, 18:39 24.2.2020
20.60, 46.00, 63.23, 0.00, 18:49, 18:49 24.2.2020
20.60, 47.00, 63.23, 0.67, 18:59, 18:59 24.2.2020
20.40, 47.00, 63.23, 0.58, 19:09, 19:09 24.2.2020
20.60, 50.00, 63.23, 0.00, 19:19, 19:19 24.2.2020
20.70, 50.00, 63.23, 0.00, 19:29, 19:29 24.2.2020
20.70, 50.00, 63.23, 0.00, 19:39, 19:39 24.2.2020
20.80, 51.00, 63.23, 0.00, 19:49, 19:49 24.2.2020
21.00, 52.00, 63.23, 0.58, 19:59, 19:59 24.2.2020
